Time,kx,ky,Amp
16.25,15,58,1.51E-22
16.25,16,58,3.10E-23
16.25,17,58,3.55E-23
16.25,18,58,3.47E-23
16.25,19,58,4.70E-23
16.25,20,58,4.29E-23
16.25,21,58,3.21E-24
16.25,22,58,1.34E-23
16.25,23,58,1.03E-22
16.25,24,58,3.82E-23
16.25,25,58,1.31E-22
16.25,26,58,2.97E-23
16.25,27,58,4.94E-23
16.25,28,58,1.49E-23
16.25,29,58,4.23E-23
16.25,30,58,3.07E-23
16.25,31,58,1.38E-22
16.25,0,59,4.26E-23
16.25,1,59,1.06E-21
16.25,2,59,5.53E-23
16.25,3,59,8.47E-23
16.25,4,59,3.17E-23
16.25,5,59,8.23E-24
16.25,6,59,1.20E-23
16.25,7,59,5.30E-23
16.25,8,59,2.64E-23
16.25,9,59,8.60E-23
16.25,10,59,4.53E-23
16.25,11,59,9.24E-23
16.25,12,59,3.06E-23
16.25,13,59,1.23E-22
16.25,14,59,2.49E-23
16.25,15,59,1.41E-22
16.25,16,59,5.61E-23
16.25,17,59,2.11E-22
16.25,18,59,4.07E-23
16.25,19,59,4.40E-23
16.25,20,59,1.98E-23
16.25,21,59,9.12E-23
16.25,22,59,3.23E-23
16.25,23,59,6.18E-23
16.25,24,59,2.07E-23
16.25,25,59,7.23E-23
16.25,26,59,1.47E-23
16.25,27,59,4.10E-23
16.25,28,59,7.67E-24
16.25,29,59,7.82E-23
16.25,30,59,2.03E-23
16.25,31,59,2.64E-22
16.25,0,60,3.41E-23
16.25,1,60,5.70E-10
16.25,2,60,4.90E-23
16.25,3,60,6.07E-23
16.25,4,60,4.28E-23
16.25,5,60,2.00E-23
16.25,6,60,4.10E-23
16.25,7,60,5.65E-23
16.25,8,60,2.81E-23
16.25,9,60,3.18E-23
16.25,10,60,6.38E-23
16.25,11,60,6.49E-23
16.25,12,60,5.85E-23
16.25,13,60,4.03E-23
16.25,14,60,3.98E-23
16.25,15,60,4.32E-23
16.25,16,60,5.64E-23
16.25,17,60,8.99E-23
16.25,18,60,6.44E-23
16.25,19,60,4.65E-23
16.25,20,60,4.41E-23
16.25,21,60,5.33E-23
16.25,22,60,2.57E-23
16.25,23,60,8.43E-23
16.25,24,60,1.11E-23
16.25,25,60,1.71E-22
16.25,26,60,2.15E-23
16.25,27,60,3.06E-23
16.25,28,60,5.58E-23
16.25,29,60,3.23E-23
16.25,30,60,1.21E-23
16.25,31,60,9.94E-23
16.25,0,61,4.65E-23
16.25,1,61,9.03E-22
16.25,2,61,3.07E-23
16.25,3,61,7.06E-23
16.25,4,61,2.06E-23
16.25,5,61,9.04E-23
16.25,6,61,1.74E-23
16.25,7,61,3.64E-23
16.25,8,61,4.95E-23
16.25,9,61,9.60E-23
16.25,10,61,7.34E-23
16.25,11,61,4.01E-23
16.25,12,61,6.36E-23
16.25,13,61,9.61E-23
16.25,14,61,3.04E-23
16.25,15,61,9.46E-23
16.25,16,61,4.10E-23
16.25,17,61,1.48E-23
16.25,18,61,3.50E-23
16.25,19,61,1.03E-22
16.25,20,61,1.83E-23
16.25,21,61,1.33E-22
16.25,22,61,2.89E-23
16.25,23,61,2.57E-23
16.25,24,61,1.12E-23
16.25,25,61,8.25E-23
16.25,26,61,5.73E-23
16.25,27,61,7.42E-23
16.25,28,61,2.69E-23
16.25,29,61,4.35E-23
16.25,30,61,3.74E-23
16.25,31,61,1.01E-22
16.25,0,62,6.65E-24
16.25,1,62,2.83E-10
16.25,2,62,1.27E-23
16.25,3,62,3.17E-23
16.25,4,62,1.10E-23
16.25,5,62,5.15E-23
16.25,6,62,2.58E-23
16.25,7,62,1.01E-22
16.25,8,62,6.53E-23
16.25,9,62,8.53E-23
16.25,10,62,7.04E-23
16.25,11,62,7.01E-23
16.25,12,62,4.05E-23
16.25,13,62,5.53E-23
16.25,14,62,3.94E-23
16.25,15,62,8.71E-23
16.25,16,62,2.63E-23
16.25,17,62,3.55E-23
16.25,18,62,3.74E-23
16.25,19,62,3.72E-23
16.25,20,62,5.26E-23
16.25,21,62,6.40E-24
16.25,22,62,4.21E-23
16.25,23,62,9.26E-23
16.25,24,62,2.38E-23
16.25,25,62,6.92E-23
16.25,26,62,2.02E-23
16.25,27,62,9.59E-23
16.25,28,62,2.89E-23
16.25,29,62,3.17E-23
16.25,30,62,1.30E-23
16.25,31,62,8.86E-23
16.25,0,63,2.12E-23
16.25,1,63,3.52E-21
16.25,2,63,3.00E-23
16.25,3,63,4.51E-23
16.25,4,63,2.15E-23
16.25,5,63,5.31E-23
16.25,6,63,2.80E-23
16.25,7,63,5.86E-23
16.25,8,63,4.19E-23
16.25,9,63,5.21E-23
16.25,10,63,1.89E-23
16.25,11,63,3.16E-24
16.25,12,63,1.31E-23
16.25,13,63,8.90E-23
16.25,14,63,2.37E-23
16.25,15,63,1.03E-22
16.25,16,63,1.01E-23
16.25,17,63,1.51E-22
16.25,18,63,1.92E-23
16.25,19,63,6.86E-23
16.25,20,63,6.31E-23
16.25,21,63,6.40E-23
16.25,22,63,5.10E-23
16.25,23,63,1.95E-23
16.25,24,63,2.00E-23
16.25,25,63,4.42E-23
16.25,26,63,3.01E-23
16.25,27,63,2.29E-23
16.25,28,63,1.85E-23
16.25,29,63,5.74E-23
16.25,30,63,3.30E-23
16.25,31,63,2.07E-22
16.6667,0,0,9.64E-21
16.6667,1,0,1.17E-05
16.6667,2,0,6.44E-21
16.6667,3,0,1.06E-19
16.6667,4,0,1.27E-20
16.6667,5,0,7.99E-20
16.6667,6,0,2.83E-21
16.6667,7,0,1.40E-20
16.6667,8,0,8.60E-21
16.6667,9,0,2.05E-20
16.6667,10,0,1.63E-20
16.6667,11,0,1.12E-20
16.6667,12,0,8.45E-21
16.6667,13,0,2.81E-20
16.6667,14,0,2.77E-21
16.6667,15,0,3.63E-20
16.6667,16,0,9.58E-21
16.6667,17,0,2.49E-20
16.6667,18,0,1.16E-20
16.6667,19,0,2.44E-21
16.6667,20,0,2.32E-22
16.6667,21,0,6.65E-22
16.6667,22,0,6.22E-22
16.6667,23,0,4.69E-22
16.6667,24,0,3.74E-22
16.6667,25,0,5.39E-22
16.6667,26,0,1.07E-22
16.6667,27,0,1.06E-21
16.6667,28,0,4.65E-22
16.6667,29,0,7.01E-22
16.6667,30,0,5.85E-22
16.6667,31,0,7.11E-22
16.6667,0,1,1.40E-20
16.6667,1,1,1.83E-05
16.6667,2,1,6.92E-21
16.6667,3,1,9.48E-20
16.6667,4,1,1.28E-20
16.6667,5,1,8.37E-20
16.6667,6,1,1.36E-21
16.6667,7,1,1.79E-20
16.6667,8,1,6.63E-21
16.6667,9,1,2.77E-20
16.6667,10,1,1.12E-20
16.6667,11,1,1.84E-20
16.6667,12,1,4.96E-21
16.6667,13,1,2.31E-20
16.6667,14,1,2.96E-21
16.6667,15,1,3.67E-20
16.6667,16,1,6.41E-21
16.6667,17,1,9.00E-21
16.6667,18,1,9.15E-21
16.6667,19,1,2.45E-21
16.6667,20,1,7.16E-22
16.6667,21,1,6.22E-22
16.6667,22,1,4.91E-22
16.6667,23,1,3.32E-22
16.6667,24,1,1.91E-22
16.6667,25,1,3.74E-22
16.6667,26,1,4.50E-23
16.6667,27,1,4.65E-22
16.6667,28,1,3.41E-22
16.6667,29,1,4.88E-22
16.6667,30,1,4.77E-22
16.6667,31,1,1.15E-21
16.6667,0,2,1.93E-20
16.6667,1,2,3.90E-06
16.6667,2,2,1.48E-20
16.6667,3,2,5.47E-20
16.6667,4,2,9.36E-21
16.6667,5,2,4.82E-20
16.6667,6,2,2.09E-21
16.6667,7,2,1.11E-20
16.6667,8,2,2.38E-21
16.6667,9,2,2.48E-20
16.6667,10,2,4.46E-21
16.6667,11,2,1.15E-20
16.6667,12,2,1.85E-21
16.6667,13,2,1.28E-20
16.6667,14,2,4.15E-21
16.6667,15,2,2.10E-20
16.6667,16,2,2.27E-21
16.6667,17,2,3.29E-21
16.6667,18,2,4.00E-21
16.6667,19,2,1.30E-21
16.6667,20,2,1.04E-22
16.6667,21,2,1.86E-22
16.6667,22,2,1.84E-22
16.6667,23,2,3.18E-22
16.6667,24,2,1.11E-22
16.6667,25,2,3.54E-22
16.6667,26,2,5.67E-23
16.6667,27,2,4.43E-22
16.6667,28,2,1.49E-22
16.6667,29,2,9.29E-23
16.6667,30,2,2.40E-22
16.6667,31,2,2.14E-22
16.6667,0,3,2.45E-20
16.6667,1,3,7.98E-19
16.6667,2,3,2.31E-20
16.6667,3,3,2.17E-20
16.6667,4,3,7.12E-21
16.6667,5,3,5.50E-21
16.6667,6,3,3.00E-21
16.6667,7,3,2.72E-21
16.6667,8,3,3.58E-21
16.6667,9,3,6.28E-21
16.6667,10,3,1.59E-21
16.6667,11,3,8.16E-21
16.6667,12,3,5.91E-21
16.6667,13,3,3.46E-21
16.6667,14,3,4.90E-21
16.6667,15,3,4.95E-21
16.6667,16,3,3.07E-21
16.6667,17,3,9.12E-21
16.6667,18,3,2.11E-21
16.6667,19,3,3.95E-22
16.6667,20,3,5.19E-23
16.6667,21,3,6.39E-23
16.6667,22,3,1.51E-23
16.6667,23,3,4.61E-23
16.6667,24,3,3.21E-23
16.6667,25,3,4.04E-23
16.6667,26,3,6.96E-23
16.6667,27,3,1.25E-22
16.6667,28,3,5.37E-23
16.6667,29,3,1.52E-22
16.6667,30,3,8.76E-23
16.6667,31,3,2.16E-22
16.6667,0,4,2.68E-20
16.6667,1,4,7.79E-07
16.6667,2,4,2.58E-20
16.6667,3,4,8.70E-21
16.6667,4,4,6.34E-21
16.6667,5,4,8.24E-21
16.6667,6,4,4.62E-21
16.6667,7,4,5.20E-21
16.6667,8,4,3.24E-21
16.6667,9,4,5.40E-21
16.6667,10,4,2.56E-21
16.6667,11,4,1.21E-20
16.6667,12,4,6.65E-21
16.6667,13,4,1.95E-21
16.6667,14,4,4.93E-21
16.6667,15,4,4.57E-21
16.6667,16,4,2.73E-21
16.6667,17,4,1.11E-20
16.6667,18,4,3.39E-21
16.6667,19,4,4.91E-22
16.6667,20,4,6.82E-23
16.6667,21,4,7.45E-23
16.6667,22,4,6.47E-23
16.6667,23,4,9.21E-23
16.6667,24,4,3.45E-23
16.6667,25,4,2.38E-22
16.6667,26,4,5.30E-23
16.6667,27,4,1.76E-22
16.6667,28,4,7.70E-23
16.6667,29,4,1.29E-22
16.6667,30,4,6.72E-23
16.6667,31,4,4.24E-22
16.6667,0,5,2.75E-20
16.6667,1,5,1.23E-18
16.6667,2,5,2.33E-20
16.6667,3,5,7.60E-21
16.6667,4,5,8.09E-21
16.6667,5,5,3.26E-21
16.6667,6,5,5.29E-21
16.6667,7,5,2.40E-21
16.6667,8,5,1.55E-21
16.6667,9,5,9.71E-21
16.6667,10,5,2.16E-21
16.6667,11,5,4.14E-21
16.6667,12,5,5.18E-21
16.6667,13,5,6.04E-21
16.6667,14,5,4.29E-21
16.6667,15,5,4.46E-21
16.6667,16,5,2.85E-21
16.6667,17,5,6.70E-21
16.6667,18,5,2.73E-21
16.6667,19,5,2.43E-22
16.6667,20,5,3.64E-23
16.6667,21,5,7.04E-23
16.6667,22,5,1.49E-23
16.6667,23,5,5.65E-23
16.6667,24,5,1.41E-23
16.6667,25,5,5.68E-23
16.6667,26,5,4.90E-23
16.6667,27,5,1.44E-22
16.6667,28,5,4.15E-23
16.6667,29,5,1.49E-22
16.6667,30,5,6.58E-23
16.6667,31,5,3.32E-23
16.6667,0,6,2.83E-20
16.6667,1,6,3.33E-07
16.6667,2,6,1.86E-20
16.6667,3,6,3.82E-21
16.6667,4,6,1.17E-20
16.6667,5,6,7.34E-21
16.6667,6,6,2.77E-21
16.6667,7,6,3.95E-21
16.6667,8,6,2.14E-21
16.6667,9,6,1.12E-20
16.6667,10,6,2.27E-21
16.6667,11,6,4.58E-21
16.6667,12,6,3.12E-21
16.6667,13,6,9.06E-21
16.6667,14,6,3.48E-21
16.6667,15,6,2.28E-21
16.6667,16,6,4.13E-21
16.6667,17,6,5.15E-21
16.6667,18,6,2.85E-21
16.6667,19,6,2.92E-22
16.6667,20,6,1.40E-23
16.6667,21,6,3.52E-23
16.6667,22,6,2.99E-23
16.6667,23,6,1.02E-22
16.6667,24,6,2.60E-23
16.6667,25,6,1.08E-22
16.6667,26,6,6.03E-23
16.6667,27,6,1.19E-22
16.6667,28,6,6.78E-23
16.6667,29,6,3.61E-23
16.6667,30,6,6.06E-23
16.6667,31,6,5.93E-23
16.6667,0,7,3.08E-20
16.6667,1,7,9.08E-19
16.6667,2,7,1.52E-20
16.6667,3,7,9.51E-21
16.6667,4,7,1.44E-20
16.6667,5,7,2.37E-21
16.6667,6,7,2.52E-21
16.6667,7,7,4.16E-21
16.6667,8,7,4.16E-21
16.6667,9,7,3.58E-21
16.6667,10,7,4.83E-21
16.6667,11,7,3.22E-21
16.6667,12,7,1.56E-21
16.6667,13,7,8.34E-21
16.6667,14,7,3.71E-21
16.6667,15,7,4.42E-21
16.6667,16,7,6.27E-21
16.6667,17,7,3.79E-21
16.6667,18,7,3.82E-21
16.6667,19,7,1.44E-22
16.6667,20,7,2.45E-23
16.6667,21,7,2.35E-23
16.6667,22,7,4.21E-23
16.6667,23,7,1.88E-22
16.6667,24,7,8.01E-23
16.6667,25,7,1.88E-23
16.6667,26,7,8.58E-23
16.6667,27,7,6.84E-23
16.6667,28,7,6.78E-23
16.6667,29,7,4.34E-23
16.6667,30,7,5.64E-23
16.6667,31,7,5.73E-23
16.6667,0,8,3.39E-20
16.6667,1,8,1.85E-07
16.6667,2,8,1.37E-20
16.6667,3,8,1.55E-20
16.6667,4,8,1.49E-20
16.6667,5,8,8.78E-21
16.6667,6,8,4.44E-21
16.6667,7,8,6.91E-21
16.6667,8,8,5.16E-21
16.6667,9,8,4.56E-21
16.6667,10,8,6.35E-21
16.6667,11,8,4.97E-21
16.6667,12,8,2.43E-21
16.6667,13,8,7.21E-21
16.6667,14,8,4.02E-21
16.6667,15,8,6.20E-21
16.6667,16,8,6.82E-21
16.6667,17,8,2.57E-21
16.6667,18,8,4.82E-21
16.6667,19,8,2.69E-22
16.6667,20,8,3.80E-23
16.6667,21,8,6.86E-23
16.6667,22,8,6.86E-23
16.6667,23,8,2.49E-23
16.6667,24,8,4.87E-23
16.6667,25,8,1.23E-22
16.6667,26,8,7.89E-23
16.6667,27,8,1.12E-22
16.6667,28,8,1.29E-22
16.6667,29,8,7.49E-23
16.6667,30,8,4.80E-23
16.6667,31,8,1.35E-22
16.6667,0,9,3.46E-20
16.6667,1,9,1.02E-18
16.6667,2,9,1.17E-20
16.6667,3,9,1.10E-20
16.6667,4,9,1.24E-20
16.6667,5,9,1.98E-21
16.6667,6,9,2.86E-21
16.6667,7,9,1.04E-20
16.6667,8,9,5.00E-21
16.6667,9,9,5.28E-21
16.6667,10,9,5.33E-21
16.6667,11,9,8.41E-21
16.6667,12,9,2.42E-21
16.6667,13,9,7.11E-21
16.6667,14,9,3.30E-21
16.6667,15,9,3.84E-21
16.6667,16,9,5.32E-21
16.6667,17,9,2.36E-21
16.6667,18,9,4.95E-21
16.6667,19,9,2.37E-22
16.6667,20,9,3.70E-23
16.6667,21,9,6.15E-23
16.6667,22,9,2.82E-23
16.6667,23,9,1.16E-22
16.6667,24,9,4.41E-23
16.6667,25,9,2.36E-23
16.6667,26,9,7.54E-23
16.6667,27,9,6.37E-23
16.6667,28,9,6.74E-23
16.6667,29,9,1.24E-23
16.6667,30,9,3.42E-23
16.6667,31,9,4.26E-23
16.6667,0,10,3.29E-20
16.6667,1,10,1.17E-07
16.6667,2,10,9.81E-21
16.6667,3,10,1.17E-20
16.6667,4,10,7.84E-21
16.6667,5,10,8.05E-21
16.6667,6,10,2.21E-21
16.6667,7,10,1.19E-20
16.6667,8,10,5.53E-21
16.6667,9,10,2.32E-21
16.6667,10,10,3.49E-21
16.6667,11,10,9.77E-21
16.6667,12,10,3.46E-21
16.6667,13,10,6.36E-21
16.6667,14,10,1.90E-21
16.6667,15,10,5.16E-21
16.6667,16,10,3.85E-21
16.6667,17,10,4.23E-21
16.6667,18,10,4.07E-21
16.6667,19,10,7.23E-23
16.6667,20,10,3.90E-23
16.6667,21,10,2.72E-23
16.6667,22,10,4.46E-23
16.6667,23,10,6.87E-23
16.6667,24,10,2.04E-23
16.6667,25,10,5.54E-23
16.6667,26,10,5.16E-23
16.6667,27,10,5.96E-23
16.6667,28,10,8.49E-23
16.6667,29,10,6.80E-23
16.6667,30,10,4.06E-23
16.6667,31,10,1.47E-22
16.6667,0,11,3.01E-20
16.6667,1,11,2.58E-19
16.6667,2,11,9.80E-21
16.6667,3,11,1.30E-20
16.6667,4,11,4.34E-21
16.6667,5,11,1.02E-20
16.6667,6,11,4.32E-21
16.6667,7,11,9.99E-21
16.6667,8,11,6.57E-21
16.6667,9,11,3.63E-21
16.6667,10,11,2.78E-21
16.6667,11,11,6.37E-21
16.6667,12,11,5.26E-21
16.6667,13,11,6.02E-21
16.6667,14,11,1.40E-21
16.6667,15,11,7.18E-21
16.6667,16,11,4.19E-21
16.6667,17,11,2.58E-21
16.6667,18,11,2.63E-21
16.6667,19,11,9.18E-23
16.6667,20,11,5.14E-23
16.6667,21,11,1.27E-22
16.6667,22,11,2.95E-23
16.6667,23,11,1.66E-22
16.6667,24,11,4.28E-23
16.6667,25,11,1.31E-22
16.6667,26,11,2.60E-23
16.6667,27,11,5.30E-24
16.6667,28,11,4.45E-23
16.6667,29,11,4.66E-23
16.6667,30,11,6.63E-24
16.6667,31,11,1.38E-22
16.6667,0,12,2.74E-20
16.6667,1,12,8.07E-08
16.6667,2,12,1.03E-20
16.6667,3,12,1.41E-20
16.6667,4,12,3.35E-21
16.6667,5,12,8.25E-21
16.6667,6,12,4.69E-21
16.6667,7,12,8.41E-21
16.6667,8,12,7.30E-21
16.6667,9,12,6.27E-21
16.6667,10,12,2.93E-21
16.6667,11,12,4.29E-21
16.6667,12,12,5.72E-21
16.6667,13,12,7.04E-21
16.6667,14,12,2.29E-21
16.6667,15,12,5.67E-21
16.6667,16,12,4.08E-21
16.6667,17,12,4.39E-21
16.6667,18,12,2.06E-21
16.6667,19,12,1.16E-23
16.6667,20,12,3.65E-23
16.6667,21,12,4.05E-23
16.6667,22,12,3.31E-23
16.6667,23,12,8.20E-23
16.6667,24,12,4.02E-23
16.6667,25,12,7.65E-23
16.6667,26,12,2.75E-23
16.6667,27,12,7.32E-23
16.6667,28,12,4.83E-23
16.6667,29,12,6.84E-23
16.6667,30,12,1.76E-23
16.6667,31,12,2.59E-22
16.6667,0,13,2.49E-20
16.6667,1,13,2.68E-19
16.6667,2,13,9.62E-21
16.6667,3,13,1.43E-20
16.6667,4,13,2.97E-21
16.6667,5,13,8.30E-21
16.6667,6,13,2.72E-21
16.6667,7,13,8.51E-21
16.6667,8,13,7.61E-21
16.6667,9,13,3.86E-21
16.6667,10,13,3.45E-21
16.6667,11,13,2.99E-21
16.6667,12,13,3.07E-21
16.6667,13,13,6.96E-21
16.6667,14,13,3.42E-21
16.6667,15,13,3.51E-21
16.6667,16,13,3.84E-21
16.6667,17,13,4.41E-21
16.6667,18,13,1.83E-21
16.6667,19,13,2.32E-22
16.6667,20,13,2.97E-23
16.6667,21,13,5.50E-23
16.6667,22,13,2.61E-23
16.6667,23,13,1.04E-22
16.6667,24,13,6.77E-23
16.6667,25,13,7.80E-23
16.6667,26,13,3.42E-23
16.6667,27,13,2.64E-23
16.6667,28,13,4.85E-23
16.6667,29,13,2.94E-23
16.6667,30,13,1.11E-23
16.6667,31,13,7.88E-23
16.6667,0,14,2.13E-20
16.6667,1,14,5.88E-08
16.6667,2,14,7.68E-21
16.6667,3,14,1.27E-20
16.6667,4,14,3.26E-21
16.6667,5,14,7.79E-21
16.6667,6,14,3.80E-21
16.6667,7,14,9.10E-21
16.6667,8,14,7.86E-21
16.6667,9,14,3.75E-21
16.6667,10,14,3.54E-21
16.6667,11,14,2.97E-21
16.6667,12,14,3.29E-21
16.6667,13,14,7.51E-21
16.6667,14,14,4.75E-21
16.6667,15,14,6.34E-21
16.6667,16,14,5.51E-21
16.6667,17,14,3.77E-21
16.6667,18,14,1.75E-21
16.6667,19,14,2.63E-22
16.6667,20,14,6.09E-23
16.6667,21,14,3.28E-23
16.6667,22,14,1.78E-23
16.6667,23,14,6.29E-23
16.6667,24,14,2.55E-23
16.6667,25,14,6.10E-23
16.6667,26,14,2.09E-23
16.6667,27,14,1.19E-23
16.6667,28,14,2.01E-23
16.6667,29,14,4.25E-23
16.6667,30,14,1.72E-23
16.6667,31,14,1.82E-22
16.6667,0,15,1.63E-20
16.6667,1,15,1.98E-19
16.6667,2,15,5.71E-21
16.6667,3,15,9.81E-21
16.6667,4,15,4.54E-21
16.6667,5,15,3.59E-21
16.6667,6,15,6.46E-21
16.6667,7,15,8.32E-21
16.6667,8,15,7.62E-21
16.6667,9,15,5.67E-21
16.6667,10,15,3.65E-21
16.6667,11,15,1.21E-21
16.6667,12,15,9.60E-21
16.6667,13,15,1.00E-20
16.6667,14,15,6.19E-21
16.6667,15,15,8.03E-21
16.6667,16,15,8.65E-21
16.6667,17,15,7.13E-21
16.6667,18,15,4.35E-21
16.6667,19,15,1.52E-22
16.6667,20,15,8.32E-23
16.6667,21,15,1.05E-22
16.6667,22,15,1.35E-23
16.6667,23,15,6.88E-23
16.6667,24,15,3.21E-23
16.6667,25,15,5.22E-23
16.6667,26,15,2.58E-23
16.6667,27,15,1.51E-23
16.6667,28,15,5.20E-23
16.6667,29,15,1.51E-23
16.6667,30,15,4.42E-23
16.6667,31,15,9.81E-23
16.6667,0,16,1.18E-20
16.6667,1,16,4.47E-08
16.6667,2,16,5.24E-21
16.6667,3,16,6.74E-21
16.6667,4,16,5.05E-21
16.6667,5,16,2.62E-21
16.6667,6,16,6.63E-21
16.6667,7,16,7.16E-21
16.6667,8,16,6.48E-21
16.6667,9,16,9.90E-21
16.6667,10,16,3.65E-21
16.6667,11,16,3.07E-21
16.6667,12,16,1.15E-20
16.6667,13,16,1.15E-20
16.6667,14,16,7.01E-21
16.6667,15,16,7.70E-21
16.6667,16,16,9.74E-21
16.6667,17,16,8.99E-21
16.6667,18,16,5.74E-21
16.6667,19,16,2.23E-22
16.6667,20,16,1.06E-22
16.6667,21,16,6.72E-23
16.6667,22,16,3.13E-23
16.6667,23,16,6.38E-23
16.6667,24,16,3.61E-23
16.6667,25,16,2.23E-23
16.6667,26,16,5.25E-24
16.6667,27,16,8.01E-23
16.6667,28,16,5.29E-23
16.6667,29,16,9.06E-23
16.6667,30,16,4.42E-23
16.6667,31,16,7.44E-23
16.6667,0,17,9.80E-21
16.6667,1,17,6.11E-20
16.6667,2,17,6.27E-21
16.6667,3,17,5.77E-21
16.6667,4,17,3.91E-21
16.6667,5,17,3.98E-21
16.6667,6,17,4.39E-21
16.6667,7,17,9.57E-21
16.6667,8,17,4.66E-21
16.6667,9,17,9.67E-21
16.6667,10,17,3.05E-21
16.6667,11,17,3.04E-21
16.6667,12,17,8.59E-21
16.6667,13,17,8.61E-21
16.6667,14,17,6.46E-21
16.6667,15,17,5.49E-21
16.6667,16,17,6.69E-21
16.6667,17,17,8.94E-21
16.6667,18,17,4.33E-21
16.6667,19,17,2.02E-22
16.6667,20,17,5.17E-23
16.6667,21,17,3.98E-23
16.6667,22,17,4.26E-23
16.6667,23,17,2.49E-23
16.6667,24,17,5.73E-23
16.6667,25,17,1.26E-22
16.6667,26,17,1.87E-23
16.6667,27,17,2.08E-23
16.6667,28,17,4.03E-23
16.6667,29,17,1.55E-23
16.6667,30,17,5.41E-23
16.6667,31,17,1.69E-22
16.6667,0,18,1.00E-20
16.6667,1,18,3.50E-08
16.6667,2,18,7.62E-21
16.6667,3,18,6.65E-21
16.6667,4,18,4.48E-21
16.6667,5,18,4.55E-21
16.6667,6,18,1.17E-21
16.6667,7,18,1.26E-20
16.6667,8,18,2.57E-21
16.6667,9,18,6.90E-21
16.6667,10,18,3.41E-21
16.6667,11,18,1.01E-21
16.6667,12,18,4.85E-21
16.6667,13,18,4.53E-21
16.6667,14,18,5.37E-21
16.6667,15,18,4.62E-21
16.6667,16,18,1.67E-21
16.6667,17,18,8.14E-21
16.6667,18,18,1.48E-21
16.6667,19,18,2.19E-23
16.6667,20,18,6.52E-23
16.6667,21,18,1.35E-22
16.6667,22,18,4.03E-23
16.6667,23,18,1.67E-22
16.6667,24,18,2.09E-23
16.6667,25,18,6.57E-23
16.6667,26,18,1.95E-23
16.6667,27,18,6.18E-23
16.6667,28,18,5.35E-24
16.6667,29,18,7.81E-23
16.6667,30,18,1.15E-23
16.6667,31,18,6.74E-23
16.6667,0,19,1.09E-20
16.6667,1,19,6.76E-20
16.6667,2,19,9.45E-21
16.6667,3,19,8.37E-21
16.6667,4,19,6.77E-21
16.6667,5,19,8.67E-21
16.6667,6,19,4.03E-21
16.6667,7,19,1.32E-20
16.6667,8,19,1.54E-21
16.6667,9,19,6.23E-21
16.6667,10,19,4.62E-21
16.6667,11,19,1.60E-21
16.6667,12,19,3.03E-21
16.6667,13,19,5.45E-21
16.6667,14,19,5.57E-21
16.6667,15,19,6.95E-21
16.6667,16,19,1.92E-21
16.6667,17,19,8.32E-21
16.6667,18,19,1.58E-21
16.6667,19,19,2.03E-22
16.6667,20,19,7.44E-23
16.6667,21,19,7.89E-23
16.6667,22,19,1.72E-23
16.6667,23,19,4.82E-23
16.6667,24,19,1.65E-23
16.6667,25,19,1.24E-22
16.6667,26,19,3.41E-23
16.6667,27,19,2.47E-23
16.6667,28,19,3.44E-23
16.6667,29,19,1.35E-23
16.6667,30,19,3.59E-23
16.6667,31,19,6.15E-23
16.6667,0,20,1.21E-20
16.6667,1,20,2.81E-08
16.6667,2,20,1.16E-20
16.6667,3,20,7.99E-21
16.6667,4,20,7.83E-21
16.6667,5,20,1.12E-20
16.6667,6,20,5.95E-21
16.6667,7,20,1.16E-20
16.6667,8,20,2.47E-21
16.6667,9,20,7.11E-21
16.6667,10,20,4.87E-21
16.6667,11,20,4.17E-21
16.6667,12,20,2.24E-21
16.6667,13,20,5.15E-21
16.6667,14,20,6.42E-21
16.6667,15,20,1.19E-20
16.6667,16,20,2.11E-21
16.6667,17,20,9.26E-21
16.6667,18,20,2.73E-21
16.6667,19,20,3.61E-22
16.6667,20,20,1.46E-22
16.6667,21,20,7.67E-23
16.6667,22,20,3.99E-24
16.6667,23,20,1.62E-22
16.6667,24,20,2.09E-23
16.6667,25,20,4.48E-23
16.6667,26,20,3.38E-23
16.6667,27,20,1.64E-23
16.6667,28,20,5.76E-23
16.6667,29,20,4.71E-23
16.6667,30,20,4.49E-23
16.6667,31,20,2.22E-22
16.6667,0,21,1.25E-20
16.6667,1,21,2.11E-19
16.6667,2,21,1.24E-20
16.6667,3,21,3.11E-21
16.6667,4,21,7.26E-21
16.6667,5,21,8.72E-21
16.6667,6,21,5.04E-21
16.6667,7,21,1.07E-20
16.6667,8,21,2.87E-21
16.6667,9,21,7.45E-21
16.6667,10,21,3.90E-21
16.6667,11,21,3.84E-21
16.6667,12,21,3.28E-21
16.6667,13,21,4.14E-21
16.6667,14,21,6.55E-21
16.6667,15,21,1.38E-20
16.6667,16,21,2.43E-21
16.6667,17,21,1.01E-20
16.6667,18,21,2.14E-21
16.6667,19,21,3.95E-22
16.6667,20,21,1.16E-22
16.6667,21,21,1.48E-22
16.6667,22,21,5.53E-23
16.6667,23,21,5.60E-23
16.6667,24,21,1.68E-23
16.6667,25,21,1.64E-23
16.6667,26,21,2.70E-23
16.6667,27,21,1.48E-23
16.6667,28,21,3.22E-23
16.6667,29,21,3.55E-23
16.6667,30,21,4.35E-23
16.6667,31,21,5.21E-23
16.6667,0,22,8.77E-21
16.6667,1,22,2.29E-08
16.6667,2,22,1.02E-20
16.6667,3,22,5.41E-21
